id;id_article;pays;fips;continent;sous_continent;localisation_fine;autres_pays_concernes;latitude;longitude;code_origine_alea;origine_alea;code_alea;alea;code_peril;peril;code_sous_peril;sous_peril;annee;mois;date_debut;date_fin;nbre_evacues;nbre_pers_affectees;nbre_blesses;nbre_victimes;nbre_sans_abris;indice_csq_humaines;indice_csq_materielles;indice_evt;cout_estime;titre_article;article
5345;2786;Algérie;AG;Afrique;Maghreb;;;36.81;3.46;Geo;Géologique;03;"03 Séismes";031;"031 Séismes tectoniques";;;2004;Déc.;2004-12-01;2004-12-01;0;0;100;0;0;2;1;2;0;"Séisme de mg 5.7 dans la région de Bourmerdès (Algérie) : une centaine de blessés";"""Séisme de mg 5.7 dans la région de Bourmerdès (Algérie) : une centaine de blessés - 01 décembre 2004<br><br>Le séisme d'une magnitude de 5,7 sur l'échelle de Richter qui a frappé mercredi soir la région de Boumerdès (50 km à l'est d'Alger), a fait une centaine de blessés légers, a indiqué jeudi la télévision algérienne. De nombreuses personnes, prises de panique, se sont blessées en sautant des fenêtres de leurs appartements ou en tombant dans des escaliers, a expliqué une responsable de la protection civile. La panique a été accentuée par la coupure de courant qui a touché toute la région de Boumerdès ainsi que des villes du département d'Alger voisin, a-t-il précisé. &nbsp;<br><br>&nbsp;Le Centre algérien de recherche en astronomie, astrophysique et géophysique (CRAAG) avait indiqué mercredi que l'épicentre de cette secousse, ressentie à 18h42 (17h42 GMT), avait été localisé à 5 km au nord de la ville de Boumerdès. &nbsp;&nbsp;Cette région et celle d'Alger ont été touchées en mai 2003 par un séisme meurtrier, d'une magnitude de 6,8 sur l'échelle de Richter qui a fait près de 2.300 morts et plus de 11.000 blessés, selon un bilan officiel. &nbsp;<br><br>&nbsp;La secousse de mercredi a été fortement ressentie par les habitants d'Alger, dont certains, inquiets, sont sortis dans la rue. &nbsp;Le directeur du CRAAG, Mohamed Hamadache, a indiqué à la radio que cette secousse était une réplique du tremblement de terre de mai 2003. Son ampleur est due &quot;à la complexité de la rupture au niveau de la faille&quot; de la couche terrestre traversant cette région, &quot;et qui a géréré une réplique de cette ampleur&quot;, a-t-il expliqué."""
3963;3095;Algérie;AG;Afrique;Maghreb;;"""Italie, Craotie""";36.77;7.4;Met;Météorologique;08;"08 Tempêtes";081;"081 Tempêtes tempérées";;;2004;Nov.;2004-11-13;2004-11-14;0;0;0;27;0;3;2;3;0;"Forte tempête en Méditerranée : 27 morts";"""Des vents soufflant à plus de 200 km/h ont paralysé dimanche tous les transports sur la côte adriatique de la Croatie, où des dizaines de personnes ont été blessées et trois autres, dont deux Autrichiens, ont été portées disparues en mer, ont rapporté les autorités locales. Trente blessés, dont une vingtaine sérieusement touchés, ont été admis dans des hôpitaux à Rijeka (nord) où des arbres et des toits ont été arrachés par la Bora, vent froid et violent du nord-est, qui souffle sur l'Adriatique. Quarante autres personnes ont reçu des soins notamment à Split (sud) et dans d'autres villes côtières. Un couple d'Autrichiens emporté par l'eau est porté disparu depuis dimanche matin à une trentaine de miles marines au sud-ouest de la ville côtière de Pula (nord), à la frontière entre les eaux croates et italiennes.En raison de la tempête, ni les sauveteurs croates ni les italiens n'ont été en mesure d'engager des opérations de recherche, a-t-on indiqué de source croate. Un pêcheur croate est aussi porté disparu au large de l'île de Krk (nord). La tempête a aussi perturbé le trafic ferroviaire dans la région de Rijeka tandis que les autoroutes Rijeka-Zagreb et Split-Zagreb ont été partiellement fermées à la circulation. Les vols à destination des aéroports de Split et Dubrovnik (sud) ont été annulés de même que les liaisons par ferry entre les îles de Brac, Hvar (sud), Cres (nord) et Pag (centre). Un pont reliant l'île de Pag à la côte a également été fermé au trafic routier. Sur de nombreuses îles de la côte, l'alimentation en énergie électrique a été affectée.En Italie, eux touristes italiens de 72 et 79 ans ont été retrouvés morts samedi soir dans une maison de Varenna, au bord du lac de Côme, détruite par un éboulement. La Toscane, l'Ombrie et le sud du pays ont également été touchés dimanche par de fortes pluies et des vents violents qui ont provoqué la chute d'arbres, interrompant notamment la ligne ferroviaire Rome-Naples. Dans le Molise, environ 200 personnes ont été évacuées car un cours d'eau a débordé, inondant les champs et les maisons. Les vents et les fortes marées qui ont touché l'île de Lampedusa ont endommagé une cinquantaine d'embarcations.En Algérie, les mauvaises conditions météorologiques régnant depuis samedi après-midi sur le nord de l'Algérie ont notamment provoqué l'échouage de trois navires près du port d'Alger. Trois marins ont été tués et 18 sont portés disparus, rapportent dimanche les médias locaux, tandis qu'au moins trois habitants ont péri dans l'effondrement de leur habitation.Malgré les moyens déployés, le cargo algérien 'Béchar' a commencé par dériver en rade d'Alger et a fini par s'échouer sur les enrochements d'une jetée avec vingt membres d'équipage à bord.Entouré par les remorqueurs du port qui n'ont pu l'approcher en raison d'une mer démontée, le 'Béchar' a vu sa situation empirer dans la nuit de samedi à dimanche. Les efforts déployés ont permis de repêcher deux corps, avant que la situation ne se dégrade et que le navire ne sombre avec 18 membres d'équipage à son bord, selon la radio algérienne.D'importants secours ont été mobilisés par les garde-côtes, la Marine nationale et la Protection civile, aidés d'un avion et d'un hélicoptère militaires, pour tenter de retrouver les marins disparus. Au cours de ces opérations extrêmement dangereuses, le chef mécanicien d'un remorqueur a eu les deux jambes broyées entre deux remorqueurs.Un navire turc, le 'Wandaa', a également connu un accident grave qui s'est traduit par le décès d'un matelot et la blessure du capitaine en second. De son coté, le vraquier algérien 'Batna' a dérivé vers 'Les sablettes', une plage à hauteur du quartier d'Hussein Dey, où il a fini par échouer. Les vingt membres d'équipage à bord ont été secourus et sont sains et saufs.Cinq autres navires ayant cassé leurs amarres dans le port d'Alger ont été immédiatement assistés par les remorqueurs du port et ont pu rejoindre la haute mer.Ces accidents, a expliqué la Protection civile, sont 'dus aux intempéries marquées par un vent violent et des vagues de plus de huit mètres de haut'. Les conditions météo n'ont pas permis le décollage des moyens aériens mobilisés en début d'après-midi samedi et seuls les remorqueurs et les unités des garde-côtes ont pu intervenir en mer.Après l'aggravation des événements durant la nuit, le Premier ministre Ahmed Ouyahia s'est rendu au siège de la cellule de crise pour s'enquérir de la situation et ordonner la mobilisation de l'ensemble des moyens. L'armée a ainsi été mise en alerte pour porter assistance aux navires en difficulté.Devant la gravité de la situation, la cellule de crise a fait appel à l'aide de l'Espagne qui n'a pu faire décoller un hélicoptère spécialisé qu'à 3h du matin dimanche, étant donné la météo défavorable.Par ailleurs, les fortes pluies accompagnées de vents violents qui ont touché le nord de l'Algérie samedi et tôt dimanche ont également provoqué des effondrements d'habitations, qui ont fait au moins trois morts et une dizaine de blessés, selon la Protection civile.Les services météorologiques ont enregistré un cumul de 140mm de précipitations en 48 heures dans plusieurs régions du nord du pays.Par ailleurs, les fortes pluies tombées au cours des dernières 36 h ont provoqué de nombreuses inondations dans le Nord du pays. Celles-ci ont fait 19 morts.Source : RAI, Euronews, Reuters"""
2409;2721;Algérie;AG;Afrique;Maghreb;;;36.76;4.97;Clim;Climatique;06;"06 Incendies de forêt";;;;;2004;Oct.;2004-10-26;2004-10-27;0;0;0;0;0;0;1;1;0;"Incendies en Algérie";"""Plusieurs foyers d’incendie se sont déclenchés simultanément, ces dernières quarante-huit heures, dans la wilaya de Béjaïa. En effet, selon les services de la Protection civile de Béjaïa, on a enregistré pas moins de dix-sept feux de forêt et deux autres de broussailles. Par exemple, dans la seule commune de Béjaïa, plus précisément aux lieux-dits Amtik et Ighil Oudjilbane, 40 hectares de flore sont partis en fumée.<br><br>Le vaste massif forestier de Boukhlifa a subi le même sort. Les flammes ont touché aussi les communes du littoral, telles que Tala Hamza, Tichy, Melbou et Souk El- Tenine. De plus, le sinistre a endommagé d’autres localités situées à l’ouest de la capitale des Hammadites, en l’occurrence Oued-Ghir, El-Kseur, Toudja, Adekar et Chemini.<br><br>L’ampleur de la superficie engloutie par les brasiers dévastateurs, est due, selon la même source, au sirocco, un vent fort et brûlant provenant du sud du pays. D’ailleurs, les habitants des dites localités, ont passé une journée très difficile à cause de la chaleur suffocante qui a atteint 42° à l’ombre. Cela a fait que les jeûneurs ont terminé difficilement ce jour du mois sacré."""
3429;2729;Algérie;AG;Afrique;Maghreb;;;36.63;5.36;Clim;Climatique;06;"06 Incendies de forêt";;;;;2004;Août;2004-08-24;2004-08-28;0;0;0;0;0;0;1;1;0;"Plusieurs centaines d'hectares brûlés en Algérie";"""Plusieurs centaines d'hectares brûlés en Algérie - &nbsp;24 au 27 août 2004<br><br>Pas moins de 60 ha de forêts de broussailles ont été brûlés à la fin de la semaine écoulée, à travers tout le territoire de la wilaya, où plusieurs foyers d’incendie ont été déclarés, notamment sur les hauteurs de la région Est.<br><br>Les communes de Melbou, Souk El-Thenine, Aokas, Tizi N’berber, Tichy, Boukhelifa, Adekar, Akfadou, Ouzellaguène... ont été les plus touchées par ces feux de forêt qui, outre les dégâts causés, n’ont pas manqué d’accentuer davantage la chaleur caniculaire qui s’abattait déjà sur toute la région kabyle.<br><br>Ainsi, le dernier bilan des incendies, porte le nombre d’hectares ravagés à près de 400, puisque les statistiques précédentes font état de plus de 330 ha dévastés par les flammes dans la wilaya de Béjaïa."""
2705;2981;Algérie;AG;Afrique;Maghreb;;;27.87;-0.28;Clim;Climatique;13;"13 Chaleur";131;"131 Vague de chaleur";;;2004;Août;2004-08-15;2004-09-06;0;0;0;0;0;0;0;0;0;"Canicule en Algérie";"""Canicule en Algérie - 15 août au 06 septembre 2004<br><br>La canicule qui touche plusieurs régions algériennes depuis la deuxième moitié du mois d'août se poursuivait dimanche avec des températures qualifiées d'&quot;exceptionnelles&quot; par les services de la météorologie (ONM) qui précisent que les grosses chaleurs vont s'atténuer lundi pour revenir à la normale à partir de mardi.<br><br>Cette situation, qui a affecté aussi bien les régions du nord que celles de l'intérieur et du sud du pays, où le thermomètre a frisé les 55 degrés à Adrar et In Salah, a été générée par des vents du sud et est caractérisée par une dépression saharienne. Elle a également favorisé des remontées d'air chaud et relativement sec, selon l'ONM.<br><br>La même tendance a été observée dans le nord où des températures de 43 degrés ont été enregistrées à Alger samedi et à la fin du mois d'août.<br><br>Dimanche, des températures caniculaires frisant les 45 degrés à l'ombre ont affecté l'ensemble des régions intérieures du pays alors que des températures atteignant les 40 degrés sont enregistrées dans certaines régions côtières du centre.<br><br>Selon un responsable de l'ONM, l'Algérie a vécu des situations analogues en septembre 1975 avec des températures de 45 degrés enregistrées à Skikda (510km à l'est d'Alger). La capitale avait vécu des pics de 45 degrés en août 1999 et 43 degrés en août 2000, alors que la moyenne des températures du mois de septembre est de 29 degrés."""
4203;2741;Algérie;AG;Afrique;Maghreb;;;34.89;-1.28;Clim;Climatique;06;"06 Incendies de forêt";;;;;2004;Juill.;2004-07-30;2004-07-31;0;0;0;0;0;0;1;1;0;"Une cinquantaine d`hectares parcourus par les flammes en Algérie";"""Une cinquantaine d`hectares parcourus par les flammes en Algérie - 30 juillet 2004<br><br>47 hectares de forêt ont été ravagés par le feu dans la commune steppique de Sidi Djillali (Tlemcen). Le foyer d'incendie avait pris le départ dans la broussaille en s’étendant par les vents, à la forêt de chêne et de taïga. Il a été maîtrisé par les sapeurs-pompiers qui ont mobilisé tous les moyens de lutte anti-feu.<br><br>On indique de même source que la brigade mobile de lutte contre les incendies est intervenue depuis le début de cette saison estivale en plusieurs endroits pour circonscrire les feux de forêt. Le bilan des dégâts provoqués par ces sinistres fait état de la destruction de 1.048 hectares de pins d’Alep et de chênes, en plus de 50 hectares de plantations fruitières, soit l’équivalent de 2.739 pieds d'arbres.<br><br>Les brigades mobiles de la protection civile mènent en parallèle des actions de sensibilisation en direction des citoyens, notamment les riverains du parc forestier, les invitant à redoubler de vigilance et de précaution en cette période de canicule."""
2834;2987;Algérie;AG;Afrique;Maghreb;;;32.49;3.67;Met;Météorologique;15;"15 Intempéries";151;"151 Intempéries pluvieuses";;;2004;Juin;2004-06-14;2004-06-17;0;0;0;5;0;3;2;3;0;"Importantes intempéries pluvieuses dans le Sud-Est alégrien : 5 morts";"""Importantes intempéries pluvieuses dans le Sud-Est alégrien : 5 morts - 14 au 17 juin 2004 <br><br>Le Sud-est et le sud algérien ont connu de sévères intempéries pluvieuses ces dernières 72 heures. La région de la ville de Ghardaïa a été particulièrement affecté puisque l'on y dénombre 5 victimes. En l’espace de 20 minutes, 40mm de précipitations ont été enregistrés. Les pluies torrentielles ont emporté avec elles 18 personnes. Si 13 d’entre elles ont pu être repêchées à temps, 5 personnes ont laissé, malheureusement leur vie. <br><br>À Oum El-Bouaghi, les services de l’agriculture ont enregistré durant les dernières 48 heures l’avarie de 17 000 hectares de récoltes. On y compte, en plus des céréales, les fruits de saison. Pour cette région, dont l’économie est la principale activité, on pense déjà et sérieusement à la gestion des suites de ce séisme économique. <br><br>À Batna, des chutes de grêlons ont été enregistrées, hier, en début de journée. Les premières estimations donnent des milliers d’hectares de céréaliculture avariés. <br><br>Les dernières averses qu’a connues la wilaya ont contribué au remplissage, de moitié, du barrage de Koudiat-Mdour. Cette bonne nouvelle est accompagnée d’une autre mauvaise, à savoir, les risques d’électrocution à cause de la présence à la hauteur des eaux de pilons de haute tension. <br><br>À Guelma, en plus de la destruction de plusieurs champs de céréales, notamment à Oued-Zenati, l’un des greniers du pays, une vingtaine de maisons se sont partiellement effondrées à cause de l’infiltration des eaux. À Constantine et Mila, les deux wilayas habituées à offrir à l’économie agricole nationale les meilleurs rendements à l’hectare en céréaliculture, c’est une véritable catastrophe qui guette les professionnels. <br><br>Depuis lundi, des dizaines de familles habitant des régions à risques dans ces deux wilayas du constantinois, passent leur nuit dehors, de peur d’être ensevelies sous les décombres de leur demeure menacée, qui par l’effet de vétusté du bâti, qui par l’effet de glissement du terrain. Hier, à midi, les services de la protection civile ont enregistré dans les deux localités 54 interventions. <br><br>En plus de l’agriculture, les intempéries de ces derniers jours ont aussi de graves répercussions sur l’activité touristique. Dans les villes côtières, c’est la saison estivale qui tarde à se pointer. Cafetiers, restaurateurs et hôteliers de Annaba, de Jijel et de Skikda enregistrent malgré eux un net recul des recettes par rapport à la même période de l’année passée."""
1220;2990;Algérie;AG;Afrique;Maghreb;"Centre-ouest du pays";;36.47;2.83;Met;Météorologique;15;"15 Intempéries";151;"151 Intempéries pluvieuses";;;2004;Mai;2004-05-11;2004-05-13;0;0;0;0;0;0;2;2;0;"Intempéries dans le centre-ouest algérien";"""Intempéries dans le centre-ouest algérien - 11 au 13 mai 2004<br><br>D'importantes chutes de pluie, accompagnées d'une brusque baisse de température et d'orages intermittents, ont été enregistrées ces dernières 48 heures dans les wilayas du centre et centre-ouest du pays, plus particulièrement à Alger, Blida et Médéa où l'atmosphère était vraiment «hivernale».<br><br>Ainsi, 19 mm ont été enregistrés à Alger durant ces quarante-huit heures, 33 à Oran et Béni Saf, 43 à Mascara, 49 à Chlef et 61 à Ténès. Ce niveau dépasse de loin la moyenne habituelle des précipitations dans ces villes, notamment à Ténès où il a atteint le double du volume enregistré habituellement durant le mois de mai. A Alger, les routes ont été bloqués et la circulation est devenue quasiment impossible.<br><br>Les importantes précipitations ont amené les services de la Protection civile de la wilaya d'Alger à effectuer 21 interventions ces dernières 24 heures. Aucune victime n'a été enregistrée. De plus, les dégâts matériels, selon ces services, ne sont pas majeurs. D'après le chargé de la communication à la direction de la Protection civile de la wilaya d'Alger, les interventions ont eu lieu suite aux court-circuits et chutes de câbles électriques et d'arbres. Neuf accidents de la route ont été par ailleurs enregistrés durant les dernières 24 heures faisant 11 blessés, selon le même responsable qui précise toutefois que ces accidents ne sont pas dus aux intempéries."""
3165;2654;Algérie;AG;Afrique;Maghreb;"Sud du pays";;29.25;0.23;Hydro;Hydrologique;01;"01 Inondations et coulées de boue";011;"011 Crue";0112;"0112 Débordement torrentiel";2004;Avril;2004-04-14;2004-04-16;0;10000;0;3;0;2;3;3;0;"Nouvelles inondations d'oued en Algérie : 3 morts";"""Nouvelles inondations d'oued en Algérie : 3 morts - 14 au 16 avril 2004<br><br>L'extrême sud algérien a été le siège de fortes précipitations qui ont causé des crues d'oued. Ces crues torrentielles ont fait 3 victimes dont deux enfants,près de 850 familles sinistrées et 1.400 habitations touchées à des degrés divers. Parmi les victimes, une femme et son bébé ont été tués jeudi dans l'effondrement de leur maison à Ouled Saïd. Un autre enfant était décédé vendredi dans cette région en raison des intempéries.<br><br>Le bilan des autorités locales fait ressortir que près de 853 familles sinistrées ont été recensées dans huit communes de la wilaya (département) d'Adrar (1.600km au sud-ouest d'Alger). La commune la plus touchée est celle de Timimoun avec plus de 5.500 personnes sinistrées. Les familles ont été provisoirement relogées dans des mosquées et autres structures hôtelières. Sept ksour (forts) et de nombreuses maisons bâties à l'aide de briques de terre traditionnelles ont aussi été touchés par les intempéries.<br><br>Par ailleurs, les violentes rafales de vent de ces derniers jours et les chutes de pluie ont fait une dizaine de blessés et d'importants dégâts matériels dans différentes régions du pays, notamment à Laghouat (800km au sud-est d'Alger), Oran (400km à l'ouest d'Alger), Ghardaïa (650km au sud d'Alger) et Biskra (430km à l'est d'Alger).<br><br>Plus de 30mm d'eau sont tombés sur la wilaya, selon les estimations des services météorologiques. La quantité n'est pas extraordinaire mais les dégâts enregistrés sont dus à la rareté et la violence de ces pluies.<br><br>Une cellule de crise a été mise en place pour le suivi de la situation et l'évaluation des dégâts.Les ministres algériens de l'Habitat, du Travail, et de la Solidarité ainsi que le ministre délégué aux Collectivités se sont notamment rendus à Timimoun.<br><br>Une équipe de volontaires du Croissant-Rouge algérien s'est rendue sur place pour prêter aide et assistance aux équipes locales de secours. Une commission ad hoc, composée notamment de représentants de la société civile et de professionnels en urbanisme, a été mise sur pied et précise que les habitations affectées par les intempéries ont été classées selon l'importance des dégâts.<br>Parmis ces familles sinistrées 2 451 personnes ont été placées dans un camp de toile de 600 tentes dont une grande partie au chef-lieu de la commune de Timimoun où l'on recense 500 familles sinistrées qui ont été hébergées dans un camp de 60 tentes mis en place au niveau de l'école fondamentale Bachir El-Ibrahimi, précise la même source qui signale qu'un déficit en tentes est enregistré actuellement. La cellule mise en place à la suite de ces intempéries a procédé par ailleurs, à la réquisition de plusieurs écoles, du Centre culturel et de la salle omnisports de la ville de Timimoun pour l'hébergement des familles sinistrées. Dans les autres communes de la wilaya, les services de la protection ont recensé 66 familles sinistrées à Ksar-Kaddour, 60 également à Tsabit et S'baâ, 52 à Cherouine, 28 à Oueld-Aïssa et 95 familles sinistrées à Adrar-ville."""
3169;2648;Algérie;AG;Afrique;Maghreb;"Centre du pays";;35.59;2.44;Hydro;Hydrologique;01;"01 Inondations et coulées de boue";011;"011 Crue";0112;"0112 Débordement torrentiel";2004;Avril;2004-04-10;2004-04-11;0;0;0;0;0;0;2;2;0;"L'Algérie en proie à d'importantes inondations";"""L'Algérie en proie à d'importantes inondations - 10 et 11 avril 2004<br><br>Les fortes chutes de pluie et de neige qui se sont abattues sur le centre de l'Algérie, durant ces derniers jours, ont provoqué de nombreux dégâts dans plusieurs wilayas du pays. Des routes coupées, des habitations effondrées, des inondations et des personnes disparues, tel est le bialn qui peut être dressé 48 h après cet événement<br><br>Dans la wilaya d’Alger, au cours de la journée de dimanche, les éléments de la protection civile ont relevé des infiltrations d’eau dans de nombreuses habitations privées dans les communes de Sidi-M’hamed, Hammamet, Hussein Dey et Kouba, où les sapeurs pompiers ont également enregistré l’effondrement d’un plafond d’une villa. L’effondrement d’un balcon, à Bab-El-Oued, a endommagé trois véhicules en stationnement sur la voie publique. Les pluies diluviennes et les fortes rafales de vent ont provoqué le déracinement de plusieurs arbres coupant de ce fait la circulation sur les routes.<br><br>Du côté de la ville de Tipasa, même cas de figure, les services de la protection civile ont constaté que les dernières précipitations ont rendu plusieurs habitations, à travers les communes de Cherchell et Tipasa, perméables où des infiltrations d’eau ont été enregistrées. Un quadragénaire est porté disparu après que son embarcation eut chaviré au large de la plage de Fouka-marine et fait actuellement l’objet de recherches de la part des hommes grenouilles de la protection civile."""
3731;2604;Algérie;AG;Afrique;Maghreb;"égion d'El Bayadh";;33.67;1.02;Hydro;Hydrologique;01;"01 Inondations et coulées de boue";011;"011 Crue";0112;"0112 Débordement torrentiel";2004;Mars;2004-03-29;2004-03-31;0;0;0;5;0;3;2;3;0;"5 personnes périssent dans des crues d'oued en Algérie";"""5 personnes périssent dans des crues d'oued en Algérie - 29 au 31 mars 2004<br><br>Cinq personnes sont mortes entre lundi et mercredi emportées par des oueds gonflés par des pluies diluviennes qui se sont abattues dans la région d'El Bayadh (500 km au sud-ouest d'Alger). <br><br>Trois personnes ont été emportées par l'oued Ambarak à El Biodh Sidi Cheikh, tandis qu'un couple a disparu dans un autre oued près d'Aïn Sefa, selon la protection civile. Les pluies ont également causé des degâts aux routes où des ponts ont été détruits et des dizaines de maisons construites en matériaux friables se sont effondrées. <br><br>Des pluies ont également abîmé des cultures dans la région de Batna (430 km au sud-est d'Alger) où des centaines d'arbres fruitiers ont été arrachées par de fortes pluies."""
4974;2752;Algérie;AG;Afrique;Maghreb;"Nord du pays";;36.85;3.41;Geo;Géologique;03;"03 Séismes";031;"031 Séismes tectoniques";;;2004;Janv.;2004-01-10;2004-01-10;0;0;300;0;0;2;2;2;0;"Le Nord de l'Algérie secoué par un séisme de moyenne intensité : 5 blessés et quelques dégâts mineurs";"""Le Nord de l'Algérie secoué par un séisme de moyenne intensité : 300 blessés et quelques dégâts mineurs - 10 janvier 2004<br><br>Un séisme de magnitude de 5,7 a été ressenti samedi soir à Alger et Boumerdès, dans le nord de l'Algérie. L'épicentre de cette secousse, qui n'a fait ni morts ni gros dégâts matériels, a été localisé en mer à 25km au nord de Zemmouri, dans la wilaya de Boumerdès (50km à l'est d'Alger). 300 personnes ont été blessées dans cette secousses<br><br>Il s'agit d'une nouvelle réplique du séisme du 21 mai, de magnitude 6,8, qui s'était produit entre Thénia et Zemmouri (nord), d'après le Centre de recherche d'astrophysique, d'astronomie et de géophysique (CRAAG) en Algérie. La secousse, qui s'est produite à 19h38 locales (18h38 GMT), n'a pas causé de pertes en vie humaine ni de dégâts matériels, selon la protection civile dont toutes les équipes de permanence dans la région, sont sorties sur le terrain pour soutenir ou secourir le cas échéant les habitants.<br><br>L'affolement qui a gagné des habitants après la réplique a cependant provoqué des mouvements de foule à l'occasion desquels, selon des témoignages recueillis par téléphone, ont été enregistrés plus de 300 blessés légers, pris en charge par les équipes de la protection civile ou des voisins. Aucun blessé sérieux n'était signalé dimanche matin.Encore sous le choc du séisme du 21 mai qui avait fait près de 2.300 morts et des dégâts considérables, les habitants des régions d'Alger et de Boumerdès se sont réfugiés dans la rue pour y passer une bonne partie de la nuit.<br><br>Quelques dizaines de minutes après la secousse, les trois radios nationales ont interrompu leurs programmes pour donner des explications et tenter de rassurer les populations. En dépit de cet appel au calme, l'affolement a gagné de nombreuses localités comme une partie d'Alger, Bab Ezzouar, Rouiba, Aïn Taya, Boudouaou, Boumerdès, Zemmouri, voire même des localités de la wilaya de Tizi Ouzou, et des personnes fortement affectées par le séisme de mai dernier ont cru revivre le même cauchemar.<br><br>Cette secousse a provoqué l'interruption complète du courant électrique à Lakhdaria, Boudouaou et Thénia, dans la région de Boumerdès.Le réseau téléphonique, quant à lui, a été rapidement saturé en raison des appels de personnes qui cherchaient à joindre leurs proches.<br><br>Depuis le séisme du 21 mai, près de 6.000 répliques, dont certaines ont dépassé la magnitude 5, ont été enregistrées dans la région de Boumerdès, selon le CRAAG."""
3954;2151;Algérie;AG;Afrique;Maghreb;"Centre et Est du pays";Tunisie;35.87;7.11;Met;Météorologique;15;"15 Intempéries";153;"153 Intempéries neigeuses";;;2003;Déc.;2003-12-21;2003-12-24;0;0;0;0;0;0;1;1;0;"Le froid et la neige paralysent l'Algérie et la Tunisie";"""Le froid et la neige paralysent l'Algérie et la Tunisie - 21 au 24 décembre 2003<br><br>Des chutes de neige se sont produites mercredi dans le centre et l'est de l'Algérie ainsi que le nord-ouest de la Tunisie, touchés par une vague de froid inhabituelle depuis quelques jours.En Algérie, neige, froid et pluie ont fait leur apparition le 21 décembre. Les intempéries ont provoqué d'importantes perturbations sur les axes routiers et l'échouage à cause d'une tempête de deux bateaux-épaves dans l'Est, selon les garde-côte du port de Skikda (450km à l'est d'Alger).A Oum El-Bouaghi (380km à l'est d'Alger), 250 personnes parties de Tebessa à bord de cinq cars pour rejoindre Alger ont dû passer la nuit de mardi à mercredi dans une mosquée.<br><br>Les services de la protection civile et de la direction des travaux publics tentaient mercredi de rétablir la circulation sur les principaux axes routiers de la région et d'éviter les ruptures d'approvisionnement des communes isolées. Des cultures sont inondées par 48 heures de pluies.A Constantine, les températures oscillaient entre zéro à 3 degrés et les flocons tombaient sur les hauteurs à partir de 500 mètres. Dans la wilaya (département) de Sétif (300km à l'est d'Alger), 17 communes étaient.<br><br>L'ouest algérien a été à son tour touché mercredi. Dans la wilaya de Blida (50 km à l'ouest d'Alger), 20cm de neige ont été relevés sur les massifs de Chrea. La circulation était très difficile dans la wilaya de Médea (70km à l'ouest d'Alger). Plus à l'ouest, Ain Defla et Chlef ont eu droit à d'importantes précipitations accompagnées de chutes de neige sur les hauteurs.<br>&nbsp;<br>Dans le nord-ouest de la Tunisie, la région du Kef était recouverte mercredi d'un manteau de neige de 40cm, sans précédent depuis 10 ans, selon les services de la météo. Plusieurs axes routiers étaient bloqués.Même dans les environs de Tunis, les hauteurs étaient enneigées à la grande joie des curieux qui s'empressaient de prendre des photos près du parc Ennahli, à dix kilomètres de la capitale.<br><br>Par ailleurs, des quartiers populaires ont été submergés par les eaux, notamment à Sijoumi, non loin de Tunis, ce qui a nécessité l'intervention des équipes de secours et l'acheminement de couvertures et produits alimentaires aux sinistrés. Aucun décès n'a été signalé."""
4737;1906;Algérie;AG;Afrique;Maghreb;"Ouest du pays";;34.84;0.14;Hydro;Hydrologique;01;"01 Inondations et coulées de boue";011;"011 Crue";0112;"0112 Débordement torrentiel";2003;Oct.;2003-10-15;2003-10-16;0;0;0;13;0;3;2;3;0;"Au moins 13 personnes périssent dans des inondations torrentielles dans l'Ouest algérien";"""Au moins 13 personnes périssent dans des inondations torrentielles dans l'Ouest algérien - 15 et 16 octobre 2003<br><br>D'importantes intempéries survenues entre mercredi et vendredi ont provoqué d'importants des dégâts matériels et tué au moins 13 personnes, dont deux enfants, essentiellement dans l'ouest du pays. Trois wilayas (départements) de l'ouest qui ont le plus subi ces pluies diluviennes qui ont provoquant inondations et accidents mortels.<br><br>A Aïn Sefra (500km à l'ouest d'Alger), les éléments de la Protection civile ont repêché les dépouilles de cinq personnes, emportées par les crues d'un oued déchaîné tôt mercredi entre Asla et Aïn Ouarka. Trois autres personnes ont été également retrouvées morts et deux autres portées disparues et n'ont été retrouvées que plus tard, tandis que deux enfants ont été emportés par les crues de l'oued Saïda et sont toujours portés disparus, ajoute encore &quot;El Watan&quot;.<br><br>D'autre part, , à Saïda (440km à l'ouest d'Alger), deux jeunes âgés de 25 ans et de 17 ans ont été emportés à leur tour par les eaux boueuses dans le quartier des Boukors. Les deux jeunes qui se trouvaient dans une grotte ont été aspirés par les eaux de l'oued Boukors et retrouvés morts dans la localité de Rebahia, à sept kilomètres de Saïda. Dans cette ville, en l'espace d'une heure, plus de 40mm de pluie ont été enregistrés. Les toits de plusieurs habitations vétustes se sont effondrés. A Mascara, enfin, principale région agricole de l'ouest, la grêle qui s'est abattue, a causé de grands dégâts aux cultures de pomme de terre et aux olives.<br><br>Dans la nuit de jeudi à vendredi, d'importantes chutes de pluie ont été aussi enregistrées sur tout le territoire de la région de Tizi-Ouzou (100km à l'est d'Alger) en Kabylie. A Draâ El-Mizan, un mur d'une vieille bâtisse, déjà sérieusement endommagée par le séisme du 21 mai, s'est effondré, causant la mort d'une jeune fille."""
